"marca","modello","regione","zona_geografica","prezzo_auto","anno_prod","carrozzeria","tipo_di_veicolo","trazione","posti","porte","per_neopatentati","chilometraggio","kW","cv","cilindrata","marce","cilindri","carburante","classe_emissioni","colore","metallizzata","materiale","ibrida","usato_garantito","veicolo_non_fumatori","finiture","tagliandi_certificati","peso","emissioni","consumi","autoradio","isofix","park.distance.control","cruise.control","fendinebbia","bluetooth","volante.in.pelle","climatizzatore","sensori.parcheggio","volante.multifunzione","usb","computer.di.bordo","controllo.pressione.gomme","sedile.posteriore.sdoppiato","cerchi.in.lega","controllo.automatico.trazione","immobilizer","airbag.testa","bracciolo","sensore.luminosita","start.stop","navigatore","autoradio.digitale","frenata.emergenza","touch.screen","chiusura.centralizzata.telecomandata","sensore.pioggia","clima.automatico","mp3","fari.led","vivavoce","controllo.elettronico.corsia","android.auto","apple.car.play","hill.holder","telecamera.posteriore","limitatore.velocita","vetri.oscurati","sound.system","luci.diurne.led","luci.diurne","riconoscimento.segnali","sensori.parcheggio.anteriori","kit.antipanne","antifurto"
"Kia ","Sportage","Piemonte","Nord Ovest",27000,2023,"SUV","Usato","Anteriore",5,5,"No",11252,110,150,1598,"6 o piu",4,"Benzina","Euro 6","Colorata","No","Stoffa","Si","6-12 mesi","Non dichiarato","Nere","No",1486,NA,NA,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0
"Kia ","Sportage","Campania","Sud",15990,2019,"SUV","Usato","Anteriore",5,5,"No",87622,85,116,1598,"6 o piu",4,"Gasolio","Euro 6 Plus","Nera","Si","Stoffa","No","Oltre 36 mesi","Non dichiarato","Nere","Si",1654,122,4.8,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
"Kia ","Sportage","Piemonte","Nord Ovest",10890,2014,"SUV","Usato","Anteriore",5,5,"No",157570,85,116,1685,"6 o piu",4,"Gasolio","Euro 5","Bianca","No","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1583,135,5.5,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Kia ","Sportage","Veneto","Nord Est",27900,2023,"SUV","Usato","Anteriore",5,5,"No",16000,100,136,1598,"Automatico",4,"Benzina","Euro 6 Plus","Colorata","Si","Stoffa","Si","Oltre 36 mesi","Non dichiarato","Grigie","No",1602,125,5.5,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0
"Kia ","Sportage","Emilia-Romagna","Centro",12900,2013,"SUV","Usato","4x4",5,5,"No",140000,135,184,1995,"6 o piu",4,"Gasolio","Euro 5","Bianca","No","Altro","No","No","Non dichiarato","Colorate","No",1600,158,6.1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
"Kia ","Sportage","Lazio","Centro",18900,2021,"SUV","Usato","Anteriore",5,5,"No",48019,93,126,1591,"6 o piu",4,"GPL","Euro 6 Plus","Grigia","No","Altro","No","No","Non dichiarato","Non specificato","No",1559,189,8.3,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
"Kia ","Sportage","Piemonte","Nord Ovest",22900,2021,"SUV","Usato","Anteriore",5,5,"No",42400,100,136,1598,"6 o piu",4,"Gasolio","Euro 6","Nera","No","Altro","Si","No","Non dichiarato","Colorate","No",1609,110,4.2,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
"Kia ","Sportage","Emilia-Romagna","Centro",15900,2018,"SUV","Usato","4x4",5,5,"No",154000,136,185,1995,"6 o piu",4,"Gasolio","Euro 6","Grigia","Si","Pelle","No","6-12 mesi","Non dichiarato","Nere","No",1587,154,5.9,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0
"Kia ","Sportage","Toscana","Centro",18990,2021,"SUV","Usato","Anteriore",5,5,"No",78298,100,136,1598,"Automatico",4,"Benzina","Euro 6 Plus","Nera","Si","Altro","Si","No","Si","Non specificato","No",1627,145,4.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1
"Kia ","Sportage","Friuli-VG","Nord Est",11950,2014,"SUV","Usato","Anteriore",5,5,"No",124072,85,116,1685,"6 o piu",4,"Gasolio","Euro 5","Grigia","Si","Stoffa","No","6-12 mesi","Si","Nere","Si",1612,147,5.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0
"Kia ","Sportage","Toscana","Centro",10450,2013,"SUV","Usato","Anteriore",5,5,"No",115358,85,116,1685,"6 o piu",4,"Gasolio","Euro 5","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Non specificato","Si",1415,135,5.5,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Kia ","Sportage","Veneto","Nord Est",13200,2016,"SUV","Usato","Anteriore",5,5,"No",131532,85,116,1685,"6 o piu",4,"Gasolio","Euro 6","Bianca","Si","Stoffa","No","6-12 mesi","Non dichiarato","Non specificato","No",1425,124,4.7,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Kia ","Sportage","Emilia-Romagna","Centro",18800,2016,"SUV","Usato","4x4",5,5,"No",59117,130,177,1591,"Automatico",4,"Benzina","Euro 6","Grigia","Si","Altro","No","6-12 mesi","Non dichiarato","Non specificato","No",1609,175,7.5,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
"Peugeot ","3008","Veneto","Nord Est",19900,2018,"SUV","Usato","Anteriore",5,5,"No",45000,88,120,1560,"Automatico",4,"Gasolio","Euro 6","Bianca","No","Pelle","No","No","Non dichiarato","Non specificato","No",1315,114,4.4,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
"Peugeot ","3008","Emilia-Romagna","Centro",25800,2022,"SUV","Usato","Anteriore",5,5,"No",46122,96,131,1499,"Automatico",4,"Gasolio","Euro 6 Plus","Grigia","Si","Pelle","No","6-12 mesi","Non dichiarato","Grigie","No",1504,104,4,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
"Peugeot ","3008","Emilia-Romagna","Centro",19900,2019,"SUV","Usato","Anteriore",5,5,"No",101931,96,131,1499,"Automatico",4,"Gasolio","Euro 6 Plus","Bianca","No","Pelle","No","6-12 mesi","Non dichiarato","Nere","No",1492,106,4,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
"Peugeot ","3008","Veneto","Nord Est",17800,2020,"SUV","Usato","Anteriore",5,5,"No",144000,96,131,1499,"Automatico",4,"Gasolio","Euro 6 Plus","Nera","No","Pelle","No","No","Non dichiarato","Grigie","No",1492,101,3.9,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0
"Peugeot ","3008","Veneto","Nord Est",5800,2010,"SUV","Usato","Anteriore",5,5,"No",150000,80,109,1560,"6 o piu",4,"Gasolio","Euro 4 o meno","Nera","Si","Stoffa","No","No","Non dichiarato","Nere","No",1500,140,5.1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peugeot ","3008","Lombardia","Nord Ovest",7900,2015,"SUV","Usato","Anteriore",5,5,"No",106471,84,114,1560,"6 o piu",4,"Gasolio","Euro 5","Colorata","Si","Stoffa","No","6-12 mesi","Si","Colorate","Si",1496,125,5.1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
"Peugeot ","3008","Veneto","Nord Est",16990,2017,"SUV","Usato","Anteriore",5,5,"No",118133,88,120,1560,"Automatico",4,"Gasolio","Euro 6","Bianca","No","Pelle","No","6-12 mesi","Non dichiarato","Non specificato","No",1492,108,4.2,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
"Peugeot ","3008","Umbria","Centro",19900,2021,"SUV","Usato","Anteriore",5,5,"No",178000,96,131,1499,"Automatico",4,"Gasolio","Euro 6 Plus","Bianca","No","Pelle","No","No","Non dichiarato","Non specificato","No",1429,104,4,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0
"Peugeot ","3008","Lombardia","Nord Ovest",24990,2022,"SUV","Nuovo","Anteriore",5,5,"No",20768,133,181,1598,"Automatico",0,"Benzina","Euro 6","Grigia","Si","Altro","Si","No","Si","Colorate","No",1492,35,1.5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peugeot ","3008","Campania","Sud",25800,2022,"SUV","Usato","Anteriore",5,5,"No",20518,96,131,1199,"Automatico",3,"Benzina","Euro 6","Nera","Si","Pelle","No","No","Non dichiarato","Non specificato","No",1320,117,5.1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0
"Peugeot ","3008","Lombardia","Nord Ovest",24900,2022,"SUV","Usato","Anteriore",5,5,"No",15600,96,131,1499,"6 o piu",4,"Gasolio","Euro 6 Plus","Colorata","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1504,104,3.9,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0
"Peugeot ","3008","Piemonte","Nord Ovest",23900,2021,"SUV","Usato","Anteriore",5,5,"No",58397,96,131,1499,"6 o piu",4,"Gasolio","Euro 6","Colorata","No","Pelle","No","No","Non dichiarato","Non specificato","No",1429,103,3.9,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0
"Peugeot ","3008","Emilia-Romagna","Centro",15399,2018,"SUV","Usato",NA,5,5,"No",139000,96,131,1499,"Automatico",4,"Gasolio","Euro 6 Plus","Bianca","No","Altro","No","No","Non dichiarato","Non specificato","Si",1505,NA,3.8,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1
"Peugeot ","3008","Veneto","Nord Est",12900,2016,"SUV","Usato","Anteriore",5,5,"No",85200,88,120,1560,"6 o piu",4,"Gasolio","Euro 6","Nera","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","Si",1495,108,4.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
"Peugeot ","3008","Piemonte","Nord Ovest",16990,2019,"SUV","Usato","Anteriore",5,5,"No",102599,96,131,1499,"6 o piu",4,"Gasolio","Euro 6","Grigia","Si","Pelle","No","6-12 mesi","Non dichiarato","Nere","No",1492,104,3.9,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0
"Peugeot ","3008","Toscana","Centro",16999,2020,"SUV","Usato","Anteriore",5,5,"No",75900,96,131,1499,"Automatico",4,"Gasolio","Euro 6","Colorata","Si","Altro","No","No","Si","Nere","No",1505,101,3.8,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
"Peugeot ","3008","Campania","Sud",20900,2020,"SUV","Usato","Anteriore",5,5,"No",90000,130,177,1997,"Automatico",4,"Gasolio","Euro 6 Plus","Colorata","Si","Pelle","No","No","Non dichiarato","Nere","No",1555,129,4.9,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,0,0
"Peugeot ","3008","Lombardia","Nord Ovest",21900,2019,"SUV","Usato","Anteriore",5,5,"No",82255,96,131,1499,"Automatico",4,"Gasolio","Euro 6","Nera","Si","Pelle","No","Oltre 36 mesi","Non dichiarato","Nere","No",1492,104,3.9,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1
"Alfa Romeo ","Tonale","Veneto","Nord Est",26490,2022,"SUV","Usato","Anteriore",5,5,"No",28000,96,131,1469,"Automatico",4,"Benzina","Euro 6 Plus","Colorata","Si","Altro","Si","6-12 mesi","Si","Non specificato","Si",1600,133,5.7,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,0
"Alfa Romeo ","Tonale","Emilia-Romagna","Centro",29899,2024,"SUV","Nuovo","Anteriore",5,5,"No",0,96,131,1598,"Automatico",4,"Gasolio","Euro 6","Colorata","No","Stoffa","No","24-36 mesi","Non dichiarato","Nere","No",1580,133,5.7,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
"Alfa Romeo ","Tonale","Umbria","Centro",29900,2022,"SUV","Usato",NA,5,5,"No",131652,118,160,1469,"Automatico",4,"Benzina","Euro 6 Plus","Grigia","No","Pelle","Si","6-12 mesi","Non dichiarato","Non specificato","No",1600,135,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volkswagen ","Polo","Piemonte","Nord Ovest",10900,2017,"City Car","Usato","Anteriore",NA,NA,"No",113207,66,90,1422,NA,NA,"Gasolio","Euro 5","Colorata","Si","Pelle","No","No","Non dichiarato","Grigie","No",1107,NA,NA,1,1,1,1,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
"Volkswagen ","Polo","Piemonte","Nord Ovest",20800,2023,"City Car","Usato","Anteriore",5,5,"No",6500,70,95,999,"5",3,"Benzina","Euro 6 Plus","Colorata","Si","Stoffa","No","No","Non dichiarato","Grigie","No",1172,104,4.6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0
"Volkswagen ","Polo","Lombardia","Nord Ovest",8500,2010,"City Car","Usato","Anteriore",5,5,"Si",61600,51,69,1198,"5",3,"Benzina","Euro 5","Nera","No","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1067,128,5.5,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Volkswagen ","Polo","Lombardia","Nord Ovest",3890,2007,"City Car","Usato","Anteriore",5,5,"Si",141000,51,69,1198,"5",3,"Benzina","Euro 4 o meno","Colorata","Si","Altro","No","No","Non dichiarato","Non specificato","No",1091,138,5.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volkswagen ","Polo","Lombardia","Nord Ovest",14900,2018,"City Car","Usato","Anteriore",5,5,"No",76300,70,95,999,"Automatico",3,"Benzina","Euro 6","Bianca","Si","Stoffa","No","No","Non dichiarato","Nere","No",1196,106,4.7,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1
"Volkswagen ","Polo","Lazio","Centro",15990,2022,"City Car","Usato","Anteriore",5,5,"No",38000,70,95,999,"5",3,"Benzina","Euro 6","Colorata","No","Stoffa","No","13-23 mesi","Non dichiarato","Nere","No",1172,119,5.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
"Volkswagen ","Polo","Marche","Centro",4500,2010,"City Car","Usato","Anteriore",5,5,"No",131200,63,86,1390,"Automatico",4,"Benzina","Euro 5","Grigia","Si","Stoffa","No","No","Non dichiarato","Grigie","No",1029,135,5.8,1,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Volkswagen ","Polo","Lombardia","Nord Ovest",10500,2013,"City Car","Usato","Anteriore",5,3,"No",124800,77,105,1197,"6 o piu",4,"Benzina","Euro 5","Bianca","Si","Stoffa","No","6-12 mesi","Si","Grigie","Si",1013,139,5.9,1,1,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1
"Volkswagen ","Polo","Lombardia","Nord Ovest",9450,2016,"City Car","Usato","Anteriore",5,5,"Si",110000,44,60,999,"5",3,"Benzina","Euro 6","Grigia","No","Stoffa","No","No","Non dichiarato","Nere","No",975,114,5,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Volkswagen ","Polo","Lombardia","Nord Ovest",4490,2006,"City Car","Usato","Anteriore",5,5,"Si",109000,47,64,1198,"5",3,"Benzina","Euro 4 o meno","Colorata","Si","Altro","No","No","Non dichiarato","Non specificato","No",1091,142,5.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volkswagen ","Polo","Lazio","Centro",15820,2021,"City Car","Usato","Anteriore",5,5,"No",21979,59,80,999,"5",3,"Benzina","Euro 6 Plus","Bianca","No","Altro","No","No","Non dichiarato","Non specificato","No",1130,131,5.8,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
"Volkswagen ","Polo","Lombardia","Nord Ovest",11900,2016,"City Car","Usato","Anteriore",5,5,"No",91945,66,90,1422,"5",3,"Gasolio","Euro 6","Colorata","Si","Pelle","No","No","Non dichiarato","Non specificato","No",1077,88,3.4,1,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Volkswagen ","Polo","Lazio","Centro",10800,2017,"City Car","Usato","Anteriore",5,5,"No",105657,66,90,1422,"5",3,"Gasolio","Euro 6","Nera","No","Pelle","No","No","Non dichiarato","Non specificato","No",1076,95,3.7,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Volkswagen ","Polo","Lazio","Centro",12800,2018,"City Car","Usato","Anteriore",5,5,"No",45000,66,90,999,"5",3,"Metano","Euro 6","Colorata","No","Stoffa","No","No","Non dichiarato","Nere","No",1260,85,3.1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Volkswagen ","Polo","Emilia-Romagna","Centro",950,2001,"City Car","Usato","Anteriore",5,5,"Si",222000,44,60,1390,"5",4,"Benzina","Euro 4 o meno","Colorata","Si","Stoffa","No","No","Si","Grigie","Si",923,NA,6,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Volkswagen ","Polo","Veneto","Nord Est",15895,2021,"City Car","Usato","Anteriore",5,5,"No",40300,66,90,999,"6 o piu",3,"Benzina","Euro 6 Plus","Nera","Si","Altro","No","6-12 mesi","Si","Nere","Si",1275,101,5.7,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0
"Volkswagen ","Polo","Piemonte","Nord Ovest",12900,2018,"City Car","Usato","Anteriore",5,5,"Si",72091,55,75,999,"5",3,"Benzina","Euro 6","Nera","No","Altro","No","No","Non dichiarato","Colorate","No",1105,108,4.7,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"Volkswagen ","Polo","Lazio","Centro",12720,2019,"City Car","Usato","Anteriore",5,5,"No",119260,70,95,1598,"5",4,"Gasolio","Euro 6","Grigia","No","Altro","No","No","Non dichiarato","Non specificato","No",1270,128,4.9,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
"Volkswagen ","Polo","Lombardia","Nord Ovest",7900,2014,"City Car","Usato","Anteriore",5,5,"Si",89700,55,75,1198,"5",3,"Gasolio","Euro 5","Bianca","No","Altro","No","No","Non dichiarato","Nere","No",1057,99,3.8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"Ford ","Kuga","Lombardia","Nord Ovest",9900,2014,"SUV","Usato","4x4",5,5,"No",39000,120,163,1997,"Automatico",4,"Gasolio","Euro 5","Nera","Si","Pelle","No","No","Non dichiarato","Nere","Si",1707,162,6.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1
"Ford ","Kuga","Piemonte","Nord Ovest",10900,2014,"SUV","Usato","4x4",5,5,"No",114646,103,140,1997,"6 o piu",4,"Gasolio","Euro 5","Nera","No","Pelle","No","No","Non dichiarato","Non specificato","No",1617,154,5.9,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Ford ","Kuga","Lazio","Centro",17420,2020,"SUV","Usato","Anteriore",5,5,"No",82191,88,120,1499,"6 o piu",4,"Gasolio","Euro 6 Plus","Nera","No","Altro","No","6-12 mesi","Non dichiarato","Non specificato","No",1576,109,4.2,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0
"Ford ","Kuga","Lazio","Centro",11500,2015,"SUV","Usato","4x4",5,5,"No",118208,110,150,1997,"6 o piu",4,"Gasolio","Euro 6","Colorata","Si","Pelle","No","6-12 mesi","Non dichiarato","Grigie","No",1702,135,5.2,0,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
"Ford ","Kuga","Lazio","Centro",19900,2020,"SUV","Usato","Anteriore",5,5,"No",75555,112,152,2488,"Automatico",4,"Benzina","Euro 6","Grigia","No","Pelle","Si","No","Non dichiarato","Non specificato","No",1769,26,12,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"Ford ","Kuga","Piemonte","Nord Ovest",22900,2022,"SUV","Usato",NA,5,5,"No",67200,112,152,2488,"Automatico",4,"Benzina","Euro 6 Plus","Grigia","No","Altro","Si","No","Non dichiarato","Grigie","No",1844,26,1.2,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
"Ford ","Kuga","Piemonte","Nord Ovest",16500,2018,"SUV","Usato","Anteriore",5,5,"No",64021,88,120,1499,"6 o piu",4,"Gasolio","Euro 6","Non specificato","Si","Stoffa","No","6-12 mesi","Non dichiarato","Nere","No",1614,137,NA,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
"Ford ","Kuga","Lazio","Centro",18450,2020,"SUV","Usato","Anteriore",5,5,"No",100356,88,120,1499,"Automatico",4,"Gasolio","Euro 6","Grigia","Si","Stoffa","No","6-12 mesi","Non dichiarato","Grigie","No",1454,116,4.4,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
"Ford ","Kuga","Lazio","Centro",26900,2021,"SUV","Usato","4x4",5,5,"No",56304,140,190,1997,"Automatico",4,"Gasolio","Euro 6","Nera","No","Pelle","No","Oltre 36 mesi","Non dichiarato","Non specificato","No",1660,153,NA,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0
