marca,modello,paese,prezzo_auto,anticipo,durata,importo_finanziato,importo_totale_dovuto,taeg,tan_fisso,rata,carrozzeria,tipo_di_veicolo,trazione,posti,porte,offerta_n,per_neopatentati,chilometraggio,anno,anno_di_produzione,potenza,tipo_di_cambio,cilindrata,marce,cilindri,peso_a_vuoto,carburante,consumo_di_carburante2_8,emissioni_co_2_8,classe_emissioni,comfort,intrattenimento_media,sicurezza,extra,colore,colore_specifico,tipo_di_vernice,materiale,optional,altre_fonti_energetiche,acconto,usato_garantito,veicolo_non_fumatori,colore_finiture_interne,versione_per_nazione,ultimo_tagliando,proprietari,tagliandi_certificati,revisione,costo_del_trasferimento,consumo_di_carburante_wltp_2_8,emissioni_co_wltp_2_8,cambio_cinghia_distribuzione,emissioni_co_2,costo_di_registrazione,importo_da_pagare,importo_totale_netto_del_credito,importo_lordo_del_credito,spese,taeg_2,rata_mensile,rata_finale,acconto_1,offerta_n_,costo_del_trasferimento_,intrattenimento___media,importo_lordo_del_credito__,taeg_
MINI ,Countryman,"Settimo Torinese - Torino - To, IT","€ 26.700,-",-0,60 Mesi,"€ 26.700,-","€ 32.671,80","8,57 %","8,00 %","€ 541,38",SUV/Fuoristrada/Pick-up,Usato,Anteriore,5,5,7952841,NA,23.530 km,02/2020,2020,100 kW (136 CV),Automatico,1.499 cm³,7,3,1.415 kg,Benzina,"5,4 l/100 km (comb.)6,3 l/100 km (urbano)4,8 l/100 km (extraurbano)",122 g/km (comb.),Euro 6,Comfort,Intrattenimento / Media,Sicurezza,Extra,Grigio,Grigio,Altro,Stoffa,"Alzacristalli elettrici*Bracciolo*Chiusura centralizzata senza chiave*Climatizzatore automatico, 2 zone*Cruise Control*Park distance control*Portellone posteriore elettrico*Sensore di luminosità*Sensore di pioggia*Sensori di parcheggio assistito anteriori*Sensori di parcheggio assistito posteriori*Sistema di navigazione*Specchietti laterali elettrici*Start/Stop Automatico*Telecamera per parcheggio assistito*Volante in pelle*Volante multifunzione*Autoradio*Autoradio digitale*Bluetooth*Computer di bordo*Streaming musicale integrato*USB*Airbag laterali*Airbag testa*Chiusura centralizzata*Chiusura centralizzata telecomandata*Fari LED*Fendinebbia*Immobilizzatore elettronico*Isofix*Servosterzo*Sistema di controllo pressione pneumatici*Cerchi in lega*Kit fumatori*IVA deducibile*I dati di consumi ed emissioni per le auto usate si intendono riferiti al ciclo NEDC. Per le auto nuove, a partire dal 16.2.2021, iI rivenditore deve indicare i valori relativi al consumo di carburante ed emissione di CO2 misurati con il ciclo WLTP. Il rivenditore deve rendere disponibile nel punto vendita una guida gratuita su risparmio di carburante e emissioni di CO2 dei nuovi modelli di autovetture. Anche stile di guida e altri fattori non tecnici influiscono su consumo di carburante e emissioni di CO2. Il CO2 è il gas a effetto serra principalmente responsabile del riscaldamento terrestre.*Prezzo rivenditore*Queste informazioni sono fornite dal fornitore del certificato.",NA,"€ 0,-",24 mesi,NA,Grigio,NA,NA,NA,NA,NA,"€ 1.450,-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINI ,Countryman,"Vigevano - Pavia - Pv, IT","€ 24.900,-",-0,60 Mesi,"€ 24.900,-","€ 30.481,80","8,59 %","8,00 %","€ 504,88",SUV/Fuoristrada/Pick-up,Usato,4x4,5,5,7771758,NA,52.636 km,07/2018,2018,100 kW (136 CV),Automatico,1.499 cm³,6,3,1.660 kg,NA,"1,9 l/100 km (comb.)",55 g/km (comb.),Euro 6,Comfort,Intrattenimento / Media,Sicurezza,Extra,Verde,Verde,Altro,Altro,"Alzacristalli elettrici*Bracciolo*Chiusura centralizzata senza chiave*Controllo automatico clima*Sensore di luminosità*Sensore di pioggia*Sistema di navigazione*Start/Stop Automatico*Volante in pelle*Volante multifunzione*Autoradio*Bluetooth*Computer di bordo*USB*Airbag laterali*Airbag testa*Chiusura centralizzata*Chiusura centralizzata telecomandata*Immobilizzatore elettronico*Isofix*Servosterzo*Sistema di controllo pressione pneumatici*Cerchi in lega*Kit fumatori*IVA deducibile*I dati di consumi ed emissioni per le auto usate si intendono riferiti al ciclo NEDC. Per le auto nuove, a partire dal 16.2.2021, iI rivenditore deve indicare i valori relativi al consumo di carburante ed emissione di CO2 misurati con il ciclo WLTP. Il rivenditore deve rendere disponibile nel punto vendita una guida gratuita su risparmio di carburante e emissioni di CO2 dei nuovi modelli di autovetture. Anche stile di guida e altri fattori non tecnici influiscono su consumo di carburante e emissioni di CO2. Il CO2 è il gas a effetto serra principalmente responsabile del riscaldamento terrestre.*Prezzo rivenditore*Queste informazioni sono fornite dal fornitore del certificato.",Corrente elettrica ,"€ 0,-",12 mesi,NA,NA,NA,01/2024,1,NA,07/2024,Keine Angabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINI ,Countryman,"Castelfranco Veneto - Treviso - Tv, IT","€ 11.400,-",-0,84 Mesi,"€ 11.800,-","€ 16.379,72","10,36 %","8,50 %","€ 190,83",SUV/Fuoristrada/Pick-up,Usato,Anteriore,5,5,7536282,NA,128.748 km,03/2015,2015,90 kW (122 CV),Manuale,1.598 cm³,6,4,1.190 kg,Benzina,"6 l/100 km (comb.)7,4 l/100 km (urbano)5,2 l/100 km (extraurbano)",140 g/km (comb.),Euro 6,Comfort,Intrattenimento / Media,Sicurezza,Extra,Marrone,Marrone,Altro,Stoffa,"Alzacristalli elettrici*Controllo automatico clima*Park distance control*Sensore di luminosità*Sensore di pioggia*Sensori di parcheggio assistito posteriori*Specchietti laterali elettrici*Start/Stop Automatico*Autoradio*CD*MP3*Airbag laterali*Airbag passeggero*Airbag testa*Chiusura centralizzata*Chiusura centralizzata telecomandata*ESP*Fari bi-Xeno*Immobilizzatore elettronico*Isofix*Servosterzo*Sistema di controllo pressione pneumatici*Cerchi in lega*Kit fumatori*Portapacchi*Sistema lavafari*IVA deducibile*I dati di consumi ed emissioni per le auto usate si intendono riferiti al ciclo NEDC. Per le auto nuove, a partire dal 16.2.2021, iI rivenditore deve indicare i valori relativi al consumo di carburante ed emissione di CO2 misurati con il ciclo WLTP. Il rivenditore deve rendere disponibile nel punto vendita una guida gratuita su risparmio di carburante e emissioni di CO2 dei nuovi modelli di autovetture. Anche stile di guida e altri fattori non tecnici influiscono su consumo di carburante e emissioni di CO2. Il CO2 è il gas a effetto serra principalmente responsabile del riscaldamento terrestre.*Prezzo rivenditore*Queste informazioni sono fornite dal fornitore del certificato.",NA,"€ 0,-",NA,NA,Nero,NA,NA,NA,NA,NA,"€ 890,-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINI ,Countryman,"Palermo - Pa, IT","€ 27.400,-",-0,60 Mesi,"€ 27.400,-","€ 33.523,20","8,57 %","8,00 %","€ 555,57",Berlina,Usato,Anteriore,5,5,7652894,NA,25.452 km,09/2020,2020,100 kW (136 CV),Automatico,1.499 cm³,6,3,NA,Benzina,"5,6 l/100 km (comb.)7 l/100 km (urbano)4,9 l/100 km (extraurbano)",129 g/km (comb.),NA,Comfort,Intrattenimento / Media,Sicurezza,Extra,Nero,Nero,Altro,Pelle scamosciata,"Alzacristalli elettrici*Bracciolo*Chiusura centralizzata senza chiave*Controllo automatico clima*Hill Holder*Park distance control*Regolazione elettrica del sedile posteriore*Regolazione elettrica sedili*Sensore di luminosità*Sensore di pioggia*Sensori di parcheggio assistito posteriori*Specchietti laterali elettrici*Start/Stop Automatico*Volante in pelle*Volante multifunzione*Autoradio*Autoradio digitale*Bluetooth*Computer di bordo*Sound system*Streaming musicale integrato*USB*Airbag conducente*Airbag laterali*Airbag passeggero*Chiusura centralizzata*Controllo automatico trazione*Fari LED*Fendinebbia*Isofix*Luci diurne LED*Servosterzo*Sistema di controllo pressione pneumatici*Spoiler*Touch screen*IVA deducibile*I dati di consumi ed emissioni per le auto usate si intendono riferiti al ciclo NEDC. Per le auto nuove, a partire dal 16.2.2021, iI rivenditore deve indicare i valori relativi al consumo di carburante ed emissione di CO2 misurati con il ciclo WLTP. Il rivenditore deve rendere disponibile nel punto vendita una guida gratuita su risparmio di carburante e emissioni di CO2 dei nuovi modelli di autovetture. Anche stile di guida e altri fattori non tecnici influiscono su consumo di carburante e emissioni di CO2. Il CO2 è il gas a effetto serra principalmente responsabile del riscaldamento terrestre.*Prezzo rivenditore*Queste informazioni sono fornite dal fornitore del certificato.",NA,"€ 0,-",12 mesi,NA,Nero,NA,NA,NA,NA,NA,Enthalten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MINI ,Countryman,"Taranto - TA, IT","€ 26.800,-",-0,60 Mesi,"€ 26.800,-","€ 32.793,60","8,57 %","8,01 %","€ 543,41",SUV/Fuoristrada/Pick-up,Usato,Anteriore,5,5,NA,NA,73.000 km,12/2020,NA,100 kW (136 CV),Automatico,1.499 cm³,7,3,1.505 kg,Benzina E10 91,"5,3 l/100 km (comb.)6,4 l/100 km (urbano)4,6 l/100 km (extraurbano)",120 g/km (comb.),Euro 6,Comfort,Intrattenimento / Media,Sicurezza,Extra,Blu/Azzurro,NA,NA,Stoffa,"Alzacristalli elettrici*Bracciolo*Chiusura centralizzata senza chiave*Climatizzatore automatico, 2 zone*Cruise Control*Park distance control*Portellone posteriore elettrico*Sedile passeggero ribaltabile*Sedile posteriore sdoppiato*Sensore di pioggia*Sensori di parcheggio assistito anteriori*Sensori di parcheggio assistito posteriori*Sistema di navigazione*Specchietti laterali elettrici*Telecamera per parcheggio assistito*Volante in pelle*Volante multifunzione*Autoradio*Autoradio digitale*Bluetooth*MP3*Sound system*USB*Vivavoce*ABS*Airbag conducente*Airbag laterali*Airbag passeggero*Airbag testa*Antifurto*Chiusura centralizzata*Chiusura centralizzata telecomandata*ESP*Fari LED*Fari full-LED*Fendinebbia*Frenata d'emergenza assistita*Immobilizzatore elettronico*Isofix*Luci diurne*Servosterzo*Sistema di chiamata d'emergenza*Sistema di controllo pressione pneumatici*Cerchi in lega*Luce d'ambiente*Portapacchi*Sedili sportivi*IVA deducibile*I dati di consumi ed emissioni per le auto usate si intendono riferiti al ciclo NEDC. Per le auto nuove, a partire dal 16.2.2021, iI rivenditore deve indicare i valori relativi al consumo di carburante ed emissione di CO2 misurati con il ciclo WLTP. Il rivenditore deve rendere disponibile nel punto vendita una guida gratuita su risparmio di carburante e emissioni di CO2 dei nuovi modelli di autovetture. Anche stile di guida e altri fattori non tecnici influiscono su consumo di carburante e emissioni di CO2. Il CO2 è il gas a effetto serra principalmente responsabile del riscaldamento terrestre.*Prezzo rivenditore*Queste informazioni sono fornite dal fornitore del certificato.",NA,"€ 0,-",NA,Sì,Nero,Italia,03/2024,1,NA,NA,"€ 1.050,-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Volkswagen ,Taigo,"Roma - Rm, IT","€ 24.450,-",-0,60 Mesi,"€ 24.450,-","€ 29.934,60","8,60 %","8,01 %","€ 495,76",Berlina,Usato,Anteriore,5,5,8003221,NA,22.664 km,12/2022,2022,81 kW (110 CV),Manuale,999 cm³,6,3,1.167 kg,Benzina,"4,8 l/100 km (comb.)6 l/100 km (urbano)4,1 l/100 km (extraurbano)",109 g/km (comb.),Euro 6,Comfort,Intrattenimento / Media,Sicurezza,Extra,Nero,Nero,Metallizzato,Stoffa,"Alzacristalli elettrici*Climatizzatore automatico, 2 zone*Cruise Control*Park distance control*Sedile posteriore sdoppiato*Sensore di luminosità*Sensori di parcheggio assistito posteriori*Sistema di navigazione*Specchietti laterali elettrici*Start/Stop Automatico*Supporto lombare*Telecamera per parcheggio assistito*Tetto panoramico*Tettuccio apribile*Vetri oscurati*Volante in pelle*Volante multifunzione*Android Auto*Apple CarPlay*Autoradio*Bluetooth*Funzione TV*USB*Adaptive Cruise Control*Airbag conducente*Airbag laterali*Airbag passeggero*Airbag testa*Chiusura centralizzata*Chiusura centralizzata telecomandata*Controllo elettronico della corsia*ESP*Fari full-LED*Frenata d'emergenza assistita*Immobilizzatore elettronico*Isofix*Limitatore di velocità*Servosterzo*Sistema di riconoscimento della stanchezza*Cerchi in lega*Kit antipanne*Pacchetto sportivo*Sedili sportivi*IVA deducibile*I dati di consumi ed emissioni per le auto usate si intendono riferiti al ciclo NEDC. Per le auto nuove, a partire dal 16.2.2021, iI rivenditore deve indicare i valori relativi al consumo di carburante ed emissione di CO2 misurati con il ciclo WLTP. Il rivenditore deve rendere disponibile nel punto vendita una guida gratuita su risparmio di carburante e emissioni di CO2 dei nuovi modelli di autovetture. Anche stile di guida e altri fattori non tecnici influiscono su consumo di carburante e emissioni di CO2. Il CO2 è il gas a effetto serra principalmente responsabile del riscaldamento terrestre.*Prezzo rivenditore*Queste informazioni sono fornite dal fornitore del certificato.",NA,"€ 0,-",36 mesi,NA,Grigio,NA,NA,NA,NA,NA,Keine Angabe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Volkswagen ,Taigo,"Roma Roma RM, IT","€ 23.420,-",-0,60 Mesi,"€ 23.450,-","€ 28.717,80","8,61 %","8,00 %","€ 475,48",SUV/Fuoristrada/Pick-up,Usato,Anteriore,5,5,2023-1-2000795292,NA,20.313 km,10/2022,NA,81 kW (110 CV),Automatico,999 cm³,7,3,1.260 kg,Benzina E10 91,NA,NA,Euro 6d-TEMP,Comfort,Intrattenimento / Media,Sicurezza,Extra,Nero,Nero perla,Altro,NA,"Climatizzatore*Park distance control*Sensori di parcheggio assistito anteriori*Sensori di parcheggio assistito posteriori*Start/Stop Automatico*Supporto lombare*Tetto panoramico*Vetri oscurati*Volante multifunzione*Android Auto*Apple CarPlay*Autoradio digitale*Bluetooth*USB*ABS*Adaptive Cruise Control*Airbag conducente*Airbag laterali*Airbag passeggero*Antifurto*Chiusura centralizzata*Chiusura centralizzata telecomandata*Controllo automatico trazione*Fari LED*Fendinebbia*Frenata d'emergenza assistita*Immobilizzatore elettronico*Isofix*Cerchi in lega*Kit antipanne*Touch screen*IVA deducibile*I dati di consumi ed emissioni per le auto usate si intendono riferiti al ciclo NEDC. Per le auto nuove, a partire dal 16.2.2021, iI rivenditore deve indicare i valori relativi al consumo di carburante ed emissione di CO2 misurati con il ciclo WLTP. Il rivenditore deve rendere disponibile nel punto vendita una guida gratuita su risparmio di carburante e emissioni di CO2 dei nuovi modelli di autovetture. Anche stile di guida e altri fattori non tecnici influiscono su consumo di carburante e emissioni di CO2. Il CO2 è il gas a effetto serra principalmente responsabile del riscaldamento terrestre.*Prezzo rivenditore*Queste informazioni sono fornite dal fornitore del certificato.",NA,"€ 0,-",NA,NA,NA,NA,NA,NA,NA,NA,"€ 1.190,-",6 l/100 km (comb.),135 g/km (comb.),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Volkswagen ,Taigo,"Empoli - Fi, IT","€ 20.400,-",-0,60 Mesi,"€ 20.400,-","€ 25.007,40","8,66 %","8,01 %","€ 413,64",SUV/Fuoristrada/Pick-up,Usato,Anteriore,5,5,NA,NA,5.500 km,04/2023,NA,81 kW (110 CV),Manuale,999 cm³,5,3,1.220 kg,Super 95,NA,NA,Euro 6d-TEMP,Comfort,Intrattenimento / Media,Sicurezza,Extra,Argento,REFLEX SILVER,Metallizzato,Stoffa,"Alzacristalli elettrici*Bracciolo*Climatizzatore*Park distance control*Sedile passeggero ribaltabile*Sedile posteriore sdoppiato*Sensore di luminosità*Sensori di parcheggio assistito anteriori*Sensori di parcheggio assistito posteriori*Start/Stop Automatico*Volante in pelle*Volante multifunzione*Android Auto*Apple CarPlay*Autoradio*Autoradio digitale*Bluetooth*Computer di bordo*MP3*Schermo multifunzione interamente digitale*Sound system*USB*Vivavoce*ABS*Adaptive Cruise Control*Airbag conducente*Airbag laterali*Airbag passeggero*Airbag testa*Assistente abbaglianti*Chiusura centralizzata*Chiusura centralizzata telecomandata*Controllo automatico trazione*Controllo elettronico della corsia*ESP*Fari LED*Fari di profondità antiabbagliamento*Fari direzionali*Fari full-LED*Frenata d'emergenza assistita*Immobilizzatore elettronico*Isofix*Luci diurne*Servosterzo*Sistema di avviso di distanza*Sistema di chiamata d'emergenza*Sistema di controllo pressione pneumatici*Sistema di riconoscimento della stanchezza*Cerchi in lega*Luce d'ambiente*Pneumatici estivi*Ruota di riserva*Touch screen*IVA deducibile*I dati di consumi ed emissioni per le auto usate si intendono riferiti al ciclo NEDC. Per le auto nuove, a partire dal 16.2.2021, iI rivenditore deve indicare i valori relativi al consumo di carburante ed emissione di CO2 misurati con il ciclo WLTP. Il rivenditore deve rendere disponibile nel punto vendita una guida gratuita su risparmio di carburante e emissioni di CO2 dei nuovi modelli di autovetture. Anche stile di guida e altri fattori non tecnici influiscono su consumo di carburante e emissioni di CO2. Il CO2 è il gas a effetto serra principalmente responsabile del riscaldamento terrestre.*Prezzo rivenditore*Queste informazioni sono fornite dal fornitore del certificato.",NA,"€ 0,-",24 mesi,NA,Nero,Italia,NA,1,NA,NA,Enthalten,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Volkswagen ,Taigo,"Cadidavid - Verona - Vr, IT","€ 19.900,-",-0,60 Mesi,"€ 19.900,-","€ 24.399,-","8,67 %","8,00 %","€ 403,50",Berlina,Usato,Anteriore,5,5,7860640,NA,14.000 km,08/2022,2022,81 kW (110 CV),Manuale,999 cm³,6,3,1.167 kg,Benzina,"4,8 l/100 km (comb.)6 l/100 km (urbano)4,1 l/100 km (extraurbano)",109 g/km (comb.),Euro 6,Comfort,Intrattenimento / Media,Sicurezza,Extra,Argento,Argento,Metallizzato,Stoffa,"Alzacristalli elettrici*Bracciolo*Climatizzatore*Cruise Control*Sedile posteriore sdoppiato*Sensore di luminosità*Specchietti laterali elettrici*Start/Stop Automatico*Volante in pelle*Volante multifunzione*Android Auto*Apple CarPlay*Autoradio*Bluetooth*USB*Adaptive Cruise Control*Airbag conducente*Airbag laterali*Airbag passeggero*Airbag testa*Chiusura centralizzata*Chiusura centralizzata telecomandata*Controllo elettronico della corsia*ESP*Fari LED*Frenata d'emergenza assistita*Immobilizzatore elettronico*Isofix*Limitatore di velocità*Servosterzo*Sistema di riconoscimento della stanchezza*Cerchi in lega*Kit antipanne*IVA deducibile*I dati di consumi ed emissioni per le auto usate si intendono riferiti al ciclo NEDC. Per le auto nuove, a partire dal 16.2.2021, iI rivenditore deve indicare i valori relativi al consumo di carburante ed emissione di CO2 misurati con il ciclo WLTP. Il rivenditore deve rendere disponibile nel punto vendita una guida gratuita su risparmio di carburante e emissioni di CO2 dei nuovi modelli di autovetture. Anche stile di guida e altri fattori non tecnici influiscono su consumo di carburante e emissioni di CO2. Il CO2 è il gas a effetto serra principalmente responsabile del riscaldamento terrestre.*Prezzo rivenditore*Queste informazioni sono fornite dal fornitore del certificato.",NA,"€ 0,-",NA,NA,Nero,NA,NA,NA,NA,NA,"€ 1.190,-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Volkswagen ,Taigo,"Milano, IT","€ 21.200,-",-0,84 Mesi,"€ 21.200,-","€ 28.883,96","9,69 %","8,50 %","€ 339,69",Altro,KM0,Anteriore,5,5,00958-U15193-10233043,NA,10 km,10/2022,NA,70 kW (95 CV),Manuale,999 cm³,5,3,1.220 kg,Benzina E10 91,NA,NA,Euro 6d-TEMP,Comfort,Intrattenimento / Media,Sicurezza,Extra,Bianco,Pure White,Altro,Altro,"Climatizzatore*Cruise Control*Volante in pelle*Bluetooth*ABS*Adaptive Cruise Control*Airbag conducente*Airbag laterali*Antifurto*Chiusura centralizzata*Frenata d'emergenza assistita*Cerchi in lega*creare un’offerta personalizzata*fornire tutte le informazioni relative alla vettura di tuo interesse*organizzare una VIDEOCHIAMATA per farti vedere l’auto da te scelta se non riesci a recarti in showroom*verificare le ulteriori disponibilità, certamente abbiamo l’auto che stai cercando*valutare il tuo usato, anche da rottamare*in pronta consegna*testabili su strada prima dell’acquisto*sottoposte a 110 controlli di qualità e sicurezza*garantite 12 mesi*acquistabili a rate ed anticipo zero*Via Novara 235*Via Palmanova 67*Via Gallarate 253*Via Inganni 81/A*Via Pecchio 10*Via Milano 35, Bollate*IVA deducibile*I dati di consumi ed emissioni per le auto usate si intendono riferiti al ciclo NEDC. Per le auto nuove, a partire dal 16.2.2021, iI rivenditore deve indicare i valori relativi al consumo di carburante ed emissione di CO2 misurati con il ciclo WLTP. Il rivenditore deve rendere disponibile nel punto vendita una guida gratuita su risparmio di carburante e emissioni di CO2 dei nuovi modelli di autovetture. Anche stile di guida e altri fattori non tecnici influiscono su consumo di carburante e emissioni di CO2. Il CO2 è il gas a effetto serra principalmente responsabile del riscaldamento terrestre.*Prezzo rivenditore*Queste informazioni sono fornite dal fornitore del certificato.",NA,"€ 0,-",NA,NA,Nero,NA,NA,NA,NA,NA,NA,"5,5 l/100 km (comb.)",124 g/km (comb.),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
